https://purdueglobal.zoom.us/j/96861769300,21:00,21:58,11-21-24,IT374-01-U4
https://purdueglobal.zoom.us/j/97007019998,19:00,19:59,12-04-24,CS212-10-U5
https://purdueglobal.zoom.us/j/99996412030,20:00,20:59,12-04-24,MM207-02-U5
https://purdueglobal.zoom.us/j/96146830234,21:00,21:57,12-05-24,IT374-01-U5
https://purdueglobal.zoom.us/j/96146830234,21:00,21:58,12-05-24,IT374-01-U6
https://purdueglobal.zoom.us/j/99212169928,21:00,21:58,12-12-24,IT374-01-U7
